name,date,CUR_MKT_CAP
GCO SM Equity,1999-01-04,536.4
GCO SM Equity,1999-01-05,540.0
GCO SM Equity,1999-01-07,535.2
GCO SM Equity,1999-01-08,550.56
GCO SM Equity,1999-01-11,550.56
GCO SM Equity,1999-01-12,544.8
GCO SM Equity,1999-01-13,532.56
GCO SM Equity,1999-01-14,535.2
GCO SM Equity,1999-01-15,534.24
GCO SM Equity,1999-01-18,537.6
GCO SM Equity,1999-01-19,554.64
GCO SM Equity,1999-01-20,558.0
GCO SM Equity,1999-01-21,563.52
GCO SM Equity,1999-01-22,560.4
GCO SM Equity,1999-01-25,548.64
GCO SM Equity,1999-01-26,540.0
GCO SM Equity,1999-01-27,549.6
GCO SM Equity,1999-01-28,535.2
GCO SM Equity,1999-01-29,526.32
GCO SM Equity,1999-02-01,526.8
GCO SM Equity,1999-02-02,525.6
GCO SM Equity,1999-02-03,527.28
GCO SM Equity,1999-02-04,525.6
GCO SM Equity,1999-02-05,525.6
GCO SM Equity,1999-02-08,528.0
GCO SM Equity,1999-02-09,530.16
GCO SM Equity,1999-02-10,522.0
GCO SM Equity,1999-02-11,516.0
GCO SM Equity,1999-02-12,516.0
GCO SM Equity,1999-02-15,517.2
GCO SM Equity,1999-02-16,504.0
GCO SM Equity,1999-02-17,510.48
GCO SM Equity,1999-02-18,523.2
GCO SM Equity,1999-02-19,519.36
GCO SM Equity,1999-02-22,525.6
GCO SM Equity,1999-02-23,528.0
GCO SM Equity,1999-02-24,520.8
GCO SM Equity,1999-02-25,512.4
GCO SM Equity,1999-02-26,512.4
GCO SM Equity,1999-03-01,519.6
GCO SM Equity,1999-03-02,519.36
GCO SM Equity,1999-03-03,513.12
GCO SM Equity,1999-03-04,518.16
GCO SM Equity,1999-03-05,513.6
GCO SM Equity,1999-03-08,523.44
GCO SM Equity,1999-03-09,525.6
GCO SM Equity,1999-03-10,529.92
GCO SM Equity,1999-03-11,529.68
GCO SM Equity,1999-03-12,529.92
GCO SM Equity,1999-03-15,527.04
GCO SM Equity,1999-03-16,523.2
GCO SM Equity,1999-03-17,520.08
GCO SM Equity,1999-03-18,519.6
GCO SM Equity,1999-03-19,519.6
GCO SM Equity,1999-03-22,520.8
GCO SM Equity,1999-03-23,517.2
GCO SM Equity,1999-03-24,512.4
GCO SM Equity,1999-03-25,516.0
GCO SM Equity,1999-03-26,516.0
GCO SM Equity,1999-03-29,514.56
GCO SM Equity,1999-03-30,506.4
GCO SM Equity,1999-03-31,510.0
GCO SM Equity,1999-04-06,522.0
GCO SM Equity,1999-04-07,530.4
GCO SM Equity,1999-04-08,530.4
GCO SM Equity,1999-04-09,528.0
GCO SM Equity,1999-04-12,520.8
GCO SM Equity,1999-04-13,513.6
GCO SM Equity,1999-04-14,517.68
GCO SM Equity,1999-04-15,510.0
GCO SM Equity,1999-04-16,502.8
GCO SM Equity,1999-04-19,498.0
GCO SM Equity,1999-04-20,496.08
GCO SM Equity,1999-04-21,498.0
GCO SM Equity,1999-04-22,504.0
GCO SM Equity,1999-04-23,512.16
GCO SM Equity,1999-04-26,505.92
GCO SM Equity,1999-04-27,505.92
GCO SM Equity,1999-04-28,506.4
GCO SM Equity,1999-04-29,511.2
GCO SM Equity,1999-04-30,512.4
GCO SM Equity,1999-05-03,512.64
GCO SM Equity,1999-05-04,510.0
GCO SM Equity,1999-05-05,510.0
GCO SM Equity,1999-05-06,506.4
GCO SM Equity,1999-05-07,506.4
GCO SM Equity,1999-05-10,505.2
GCO SM Equity,1999-05-11,505.68
GCO SM Equity,1999-05-12,508.8
GCO SM Equity,1999-05-13,511.2
GCO SM Equity,1999-05-14,510.72
GCO SM Equity,1999-05-17,501.6
GCO SM Equity,1999-05-18,499.2
GCO SM Equity,1999-05-19,503.52
GCO SM Equity,1999-05-20,503.28
GCO SM Equity,1999-05-21,504.0
GCO SM Equity,1999-05-24,504.0
GCO SM Equity,1999-05-25,497.04
GCO SM Equity,1999-05-26,495.12
GCO SM Equity,1999-05-27,492.0
GCO SM Equity,1999-05-28,489.6
GCO SM Equity,1999-05-31,484.32
GCO SM Equity,1999-06-01,493.2
GCO SM Equity,1999-06-02,490.32
GCO SM Equity,1999-06-03,489.6
GCO SM Equity,1999-06-04,489.84
GCO SM Equity,1999-06-07,488.4
GCO SM Equity,1999-06-08,486.24
GCO SM Equity,1999-06-09,485.04
GCO SM Equity,1999-06-10,485.04
GCO SM Equity,1999-06-11,481.44
GCO SM Equity,1999-06-14,480.0
GCO SM Equity,1999-06-15,479.76
GCO SM Equity,1999-06-16,474.96
GCO SM Equity,1999-06-17,477.6
GCO SM Equity,1999-06-18,475.2
GCO SM Equity,1999-06-21,475.2
GCO SM Equity,1999-06-22,475.92
GCO SM Equity,1999-06-23,474.24
GCO SM Equity,1999-06-24,479.76
GCO SM Equity,1999-06-25,482.4
GCO SM Equity,1999-06-28,481.2
GCO SM Equity,1999-06-29,491.52
GCO SM Equity,1999-06-30,499.2
GCO SM Equity,1999-07-01,505.2
GCO SM Equity,1999-07-02,511.2
GCO SM Equity,1999-07-05,523.2
GCO SM Equity,1999-07-06,525.84
GCO SM Equity,1999-07-07,518.4
