name,date,CUR_MKT_CAP
PGH LN Equity,2000-11-27,40.6665
PGH LN Equity,2000-11-28,40.4366
PGH LN Equity,2000-11-29,40.5086
PGH LN Equity,2000-11-30,39.8949
PGH LN Equity,2000-12-01,40.2145
PGH LN Equity,2000-12-04,40.0005
PGH LN Equity,2000-12-05,39.8942
PGH LN Equity,2000-12-06,39.5035
PGH LN Equity,2000-12-07,39.7408
PGH LN Equity,2000-12-08,39.9975
PGH LN Equity,2000-12-11,40.6422
PGH LN Equity,2000-12-12,40.3035
PGH LN Equity,2000-12-13,40.5183
PGH LN Equity,2000-12-14,40.3421
PGH LN Equity,2000-12-15,40.1537
PGH LN Equity,2000-12-18,40.2542
PGH LN Equity,2000-12-19,40.2305
PGH LN Equity,2000-12-20,39.7116
PGH LN Equity,2000-12-21,39.3962
PGH LN Equity,2000-12-22,39.0775
PGH LN Equity,2000-12-27,39.2167
PGH LN Equity,2000-12-28,39.2949
PGH LN Equity,2000-12-29,38.8542
PGH LN Equity,2001-01-02,38.7082
PGH LN Equity,2001-01-03,38.9074
PGH LN Equity,2001-01-04,38.6083
PGH LN Equity,2001-01-05,40.827
PGH LN Equity,2001-01-08,40.921
PGH LN Equity,2001-01-09,41.0593
PGH LN Equity,2001-01-10,41.1678
PGH LN Equity,2001-01-11,40.7854
PGH LN Equity,2001-01-12,40.4118
PGH LN Equity,2001-01-15,40.7426
PGH LN Equity,2001-01-16,40.579
PGH LN Equity,2001-01-17,41.0346
PGH LN Equity,2001-01-18,40.6289
PGH LN Equity,2001-01-19,40.696
PGH LN Equity,2001-01-22,40.565
PGH LN Equity,2001-01-23,40.6969
PGH LN Equity,2001-01-24,40.957
PGH LN Equity,2001-01-25,41.1523
PGH LN Equity,2001-01-26,41.0941
PGH LN Equity,2001-01-29,41.2134
PGH LN Equity,2001-01-30,40.9313
PGH LN Equity,2001-01-31,40.7574
PGH LN Equity,2001-02-01,40.7911
PGH LN Equity,2001-02-02,40.7216
PGH LN Equity,2001-02-05,40.7634
PGH LN Equity,2001-02-06,40.7291
PGH LN Equity,2001-02-07,40.6463
PGH LN Equity,2001-02-08,40.8344
PGH LN Equity,2001-02-09,40.5811
PGH LN Equity,2001-02-12,40.547
PGH LN Equity,2001-02-13,41.0674
PGH LN Equity,2001-02-14,41.1971
PGH LN Equity,2001-02-15,41.5417
PGH LN Equity,2001-02-19,40.7131
PGH LN Equity,2001-02-20,41.1814
PGH LN Equity,2001-02-21,41.1612
PGH LN Equity,2001-02-22,41.4693
PGH LN Equity,2001-02-23,40.2421
PGH LN Equity,2001-02-26,40.2506
PGH LN Equity,2001-02-27,40.0148
PGH LN Equity,2001-02-28,39.714
PGH LN Equity,2001-03-01,39.6023
PGH LN Equity,2001-03-02,39.9243
PGH LN Equity,2001-03-05,40.0918
PGH LN Equity,2001-03-06,39.8867
PGH LN Equity,2001-03-07,39.8866
PGH LN Equity,2001-03-08,39.9856
PGH LN Equity,2001-03-09,39.9669
PGH LN Equity,2001-03-12,40.0166
PGH LN Equity,2001-03-13,40.192
PGH LN Equity,2001-03-14,40.2543
PGH LN Equity,2001-03-15,40.4418
PGH LN Equity,2001-03-16,40.4525
PGH LN Equity,2001-03-19,40.1441
PGH LN Equity,2001-03-20,40.0427
PGH LN Equity,2001-03-21,40.4345
PGH LN Equity,2001-03-22,40.6099
PGH LN Equity,2001-03-23,40.583
PGH LN Equity,2001-03-26,40.6112
PGH LN Equity,2001-03-27,40.6757
PGH LN Equity,2001-03-28,40.9781
PGH LN Equity,2001-03-29,41.1698
PGH LN Equity,2001-03-30,40.891
PGH LN Equity,2001-04-02,40.8394
PGH LN Equity,2001-04-03,40.6733
PGH LN Equity,2001-04-04,40.3351
PGH LN Equity,2001-04-05,40.3374
PGH LN Equity,2001-04-06,40.3552
PGH LN Equity,2001-04-09,40.747
PGH LN Equity,2001-04-10,40.9487
PGH LN Equity,2001-04-11,41.0297
PGH LN Equity,2001-04-12,40.915
PGH LN Equity,2001-04-17,41.109
PGH LN Equity,2001-04-18,40.9071
PGH LN Equity,2001-04-19,40.8929
PGH LN Equity,2001-04-20,40.4689
PGH LN Equity,2001-04-23,40.6667
PGH LN Equity,2001-04-24,40.7086
PGH LN Equity,2001-04-25,40.6654
PGH LN Equity,2001-04-26,40.4612
PGH LN Equity,2001-04-27,40.9316
PGH LN Equity,2001-04-30,40.8996
PGH LN Equity,2001-05-01,40.7732
PGH LN Equity,2001-05-02,40.6991
PGH LN Equity,2001-05-03,40.8059
PGH LN Equity,2001-05-04,40.7519
PGH LN Equity,2001-05-08,40.972
PGH LN Equity,2001-05-09,40.7499
PGH LN Equity,2001-05-10,40.9251
PGH LN Equity,2001-05-11,41.0547
PGH LN Equity,2001-05-14,41.1279
PGH LN Equity,2001-05-15,42.0912
PGH LN Equity,2001-05-16,44.4098
PGH LN Equity,2001-05-17,44.6253
PGH LN Equity,2001-05-18,44.958
PGH LN Equity,2001-05-21,45.1475
PGH LN Equity,2001-05-22,45.3507
PGH LN Equity,2001-05-23,45.5097
PGH LN Equity,2001-05-24,45.207
PGH LN Equity,2001-05-25,45.5645
PGH LN Equity,2001-05-29,45.5961
PGH LN Equity,2001-05-30,45.7342
PGH LN Equity,2001-05-31,46.1079
PGH LN Equity,2001-06-01,46.0536
PGH LN Equity,2001-06-04,45.953
PGH LN Equity,2001-06-05,45.6018
PGH LN Equity,2001-06-06,45.1825
PGH LN Equity,2001-06-07,45.0067
PGH LN Equity,2001-06-08,44.6302
PGH LN Equity,2001-06-11,44.7937
PGH LN Equity,2001-06-12,44.6625
PGH LN Equity,2001-06-13,44.7996
PGH LN Equity,2001-06-14,44.6863
PGH LN Equity,2001-06-15,44.7707
PGH LN Equity,2001-06-18,44.7648
PGH LN Equity,2001-06-19,45.0561
PGH LN Equity,2001-06-20,45.091
PGH LN Equity,2001-06-21,45.4741
PGH LN Equity,2001-06-22,45.4061
PGH LN Equity,2001-06-25,45.1324
PGH LN Equity,2001-06-26,45.1306
PGH LN Equity,2001-06-27,45.2479
PGH LN Equity,2001-06-28,45.8414
PGH LN Equity,2001-06-29,45.8067
PGH LN Equity,2001-07-02,46.0222
PGH LN Equity,2001-07-03,45.5745
PGH LN Equity,2001-07-04,45.7677
PGH LN Equity,2001-07-05,46.0466
PGH LN Equity,2001-07-06,45.8641
PGH LN Equity,2001-07-09,45.6855
PGH LN Equity,2001-07-10,45.4055
PGH LN Equity,2001-07-11,45.0654
PGH LN Equity,2001-07-12,45.3957
PGH LN Equity,2001-07-13,45.1332
PGH LN Equity,2001-07-16,45.0244
PGH LN Equity,2001-07-17,45.0077
PGH LN Equity,2001-07-18,44.6838
PGH LN Equity,2001-07-19,45.0642
PGH LN Equity,2001-07-20,45.0612
PGH LN Equity,2001-07-23,44.8778
PGH LN Equity,2001-07-24,44.663
PGH LN Equity,2001-07-25,44.622
PGH LN Equity,2001-07-26,44.7307
PGH LN Equity,2001-07-27,44.7871
PGH LN Equity,2001-07-30,44.8272
PGH LN Equity,2001-07-31,44.84
PGH LN Equity,2001-08-01,44.7455
PGH LN Equity,2001-08-02,44.5626
PGH LN Equity,2001-08-03,44.4153
PGH LN Equity,2001-08-06,44.2454
PGH LN Equity,2001-08-07,44.3804
PGH LN Equity,2001-08-08,44.2422
PGH LN Equity,2001-08-09,43.9354
PGH LN Equity,2001-08-10,43.8739
PGH LN Equity,2001-08-13,43.5341
PGH LN Equity,2001-08-14,43.4945
PGH LN Equity,2001-08-15,43.4124
PGH LN Equity,2001-08-16,43.4402
PGH LN Equity,2001-08-17,43.4211
PGH LN Equity,2001-08-20,43.4999
PGH LN Equity,2001-08-21,43.6968
PGH LN Equity,2001-08-22,43.5465
PGH LN Equity,2001-08-23,43.5262
PGH LN Equity,2001-08-24,43.5167
PGH LN Equity,2001-08-28,43.8049
PGH LN Equity,2001-08-29,43.8868
PGH LN Equity,2001-08-30,43.7878
PGH LN Equity,2001-08-31,43.9346
PGH LN Equity,2001-09-03,44.0599
PGH LN Equity,2001-09-04,44.7624
PGH LN Equity,2001-09-05,45.0076
PGH LN Equity,2001-09-06,44.7439
PGH LN Equity,2001-09-07,44.425
PGH LN Equity,2001-09-10,44.5808
PGH LN Equity,2001-09-11,44.34
PGH LN Equity,2001-09-12,44.4985
PGH LN Equity,2001-09-13,44.4624
PGH LN Equity,2001-09-14,41.3978
PGH LN Equity,2001-09-17,41.2733
PGH LN Equity,2001-09-18,41.1904
PGH LN Equity,2001-09-19,41.0048
PGH LN Equity,2001-09-20,41.0804
PGH LN Equity,2001-09-21,41.4345
PGH LN Equity,2001-09-24,41.4651
PGH LN Equity,2001-09-25,41.3594
PGH LN Equity,2001-09-26,41.53
PGH LN Equity,2001-09-27,41.6899
PGH LN Equity,2001-09-28,41.9387
PGH LN Equity,2001-10-01,41.8259
PGH LN Equity,2001-10-02,41.5298
PGH LN Equity,2001-10-03,41.8469
PGH LN Equity,2001-10-04,41.889
PGH LN Equity,2001-10-05,41.9087
PGH LN Equity,2001-10-08,41.5802
PGH LN Equity,2001-10-09,41.4059
PGH LN Equity,2001-10-10,41.2855
PGH LN Equity,2001-10-11,41.5601
PGH LN Equity,2001-10-12,41.3792
