name,date,CUR_MKT_CAP
TRYG DC Equity,2005-10-13,2095.5609
TRYG DC Equity,2005-10-14,2323.1623
TRYG DC Equity,2005-10-17,2241.2088
TRYG DC Equity,2005-10-18,2254.9901
TRYG DC Equity,2005-10-19,2227.567
TRYG DC Equity,2005-10-20,2236.8346
TRYG DC Equity,2005-10-21,2223.8084
TRYG DC Equity,2005-10-24,2260.3405
TRYG DC Equity,2005-10-25,2274.4028
TRYG DC Equity,2005-10-26,2306.0402
TRYG DC Equity,2005-10-27,2269.3244
TRYG DC Equity,2005-10-28,2278.332
TRYG DC Equity,2005-10-31,2341.6596
TRYG DC Equity,2005-11-01,2337.0324
TRYG DC Equity,2005-11-02,2341.2692
TRYG DC Equity,2005-11-03,2323.2347
TRYG DC Equity,2005-11-04,2336.6267
TRYG DC Equity,2005-11-07,2373.1739
TRYG DC Equity,2005-11-08,2391.758
TRYG DC Equity,2005-11-09,2424.4876
TRYG DC Equity,2005-11-10,2420.5812
TRYG DC Equity,2005-11-11,2448.8876
TRYG DC Equity,2005-11-14,2493.2275
TRYG DC Equity,2005-11-15,2480.3338
TRYG DC Equity,2005-11-16,2416.6706
TRYG DC Equity,2005-11-17,2379.9973
TRYG DC Equity,2005-11-18,2402.087
TRYG DC Equity,2005-11-21,2424.0945
TRYG DC Equity,2005-11-22,2483.9638
TRYG DC Equity,2005-11-23,2615.2576
TRYG DC Equity,2005-11-24,2665.6957
TRYG DC Equity,2005-11-25,2698.2099
TRYG DC Equity,2005-11-28,2690.3628
TRYG DC Equity,2005-11-29,2644.5361
TRYG DC Equity,2005-11-30,2618.6538
TRYG DC Equity,2005-12-01,2623.0053
TRYG DC Equity,2005-12-02,2678.083
TRYG DC Equity,2005-12-05,2705.9995
TRYG DC Equity,2005-12-06,2715.2644
TRYG DC Equity,2005-12-07,2674.5534
TRYG DC Equity,2005-12-08,2647.212
TRYG DC Equity,2005-12-09,2656.0694
TRYG DC Equity,2005-12-12,2624.0826
TRYG DC Equity,2005-12-13,2628.7017
TRYG DC Equity,2005-12-14,2642.2111
TRYG DC Equity,2005-12-15,2654.9398
TRYG DC Equity,2005-12-16,2727.6829
TRYG DC Equity,2005-12-19,2799.6616
TRYG DC Equity,2005-12-20,2858.3552
TRYG DC Equity,2005-12-21,2880.6605
TRYG DC Equity,2005-12-22,2876.1507
TRYG DC Equity,2005-12-23,2916.2181
TRYG DC Equity,2005-12-27,2906.8495
TRYG DC Equity,2005-12-28,2884.1195
TRYG DC Equity,2005-12-29,2911.8293
TRYG DC Equity,2005-12-30,2902.62
TRYG DC Equity,2006-01-02,2994.0553
TRYG DC Equity,2006-01-03,2980.0008
TRYG DC Equity,2006-01-04,3011.701
