name,date,CUR_MKT_CAP
UNI IM Equity,1999-01-04,573.6865
UNI IM Equity,1999-01-05,586.9591
UNI IM Equity,1999-01-07,560.5701
UNI IM Equity,1999-01-08,554.4803
UNI IM Equity,1999-01-11,534.025
UNI IM Equity,1999-01-12,514.5065
UNI IM Equity,1999-01-13,499.5164
UNI IM Equity,1999-01-14,492.3336
UNI IM Equity,1999-01-15,514.0381
UNI IM Equity,1999-01-18,517.7856
UNI IM Equity,1999-01-19,502.6393
UNI IM Equity,1999-01-20,494.2073
UNI IM Equity,1999-01-21,490.9282
UNI IM Equity,1999-01-22,478.7487
UNI IM Equity,1999-01-25,467.8184
UNI IM Equity,1999-01-26,469.2237
UNI IM Equity,1999-01-27,474.6889
UNI IM Equity,1999-01-28,481.7155
UNI IM Equity,1999-01-29,483.7454
UNI IM Equity,1999-02-01,490.3037
UNI IM Equity,1999-02-02,475.7819
UNI IM Equity,1999-02-03,465.32
UNI IM Equity,1999-02-04,468.2868
UNI IM Equity,1999-02-05,474.5327
UNI IM Equity,1999-02-08,467.8184
UNI IM Equity,1999-02-09,466.7254
UNI IM Equity,1999-02-10,502.4832
UNI IM Equity,1999-02-11,493.2705
UNI IM Equity,1999-02-12,491.8651
UNI IM Equity,1999-02-15,482.4963
UNI IM Equity,1999-02-16,480.9348
UNI IM Equity,1999-02-17,470.4729
UNI IM Equity,1999-02-18,468.443
UNI IM Equity,1999-02-19,467.1938
UNI IM Equity,1999-02-22,484.37
UNI IM Equity,1999-02-23,508.1045
UNI IM Equity,1999-02-24,509.1975
UNI IM Equity,1999-02-25,484.37
UNI IM Equity,1999-02-26,487.1807
UNI IM Equity,1999-03-01,483.1209
UNI IM Equity,1999-03-02,491.2405
UNI IM Equity,1999-03-03,495.1442
UNI IM Equity,1999-03-04,497.1741
UNI IM Equity,1999-03-05,496.8619
UNI IM Equity,1999-03-08,506.543
UNI IM Equity,1999-03-09,515.5996
UNI IM Equity,1999-03-10,511.5397
UNI IM Equity,1999-03-11,513.7258
UNI IM Equity,1999-03-12,507.7922
UNI IM Equity,1999-03-15,523.8754
UNI IM Equity,1999-03-16,545.1115
UNI IM Equity,1999-03-17,581.3377
UNI IM Equity,1999-03-18,579.1517
UNI IM Equity,1999-03-19,581.3377
UNI IM Equity,1999-03-22,578.6832
UNI IM Equity,1999-03-23,566.3476
UNI IM Equity,1999-03-24,559.0086
UNI IM Equity,1999-03-25,566.3476
UNI IM Equity,1999-03-26,567.2844
UNI IM Equity,1999-03-29,565.8791
UNI IM Equity,1999-03-30,553.2312
UNI IM Equity,1999-03-31,551.6697
UNI IM Equity,1999-04-01,551.0451
UNI IM Equity,1999-04-06,546.5168
UNI IM Equity,1999-04-07,544.9553
UNI IM Equity,1999-04-08,555.2611
UNI IM Equity,1999-04-09,553.6996
UNI IM Equity,1999-04-12,552.1381
UNI IM Equity,1999-04-13,551.6697
UNI IM Equity,1999-04-14,550.4205
UNI IM Equity,1999-04-15,544.0184
UNI IM Equity,1999-04-16,547.6098
UNI IM Equity,1999-04-19,554.4803
UNI IM Equity,1999-04-20,550.2644
UNI IM Equity,1999-04-21,546.9853
UNI IM Equity,1999-04-22,554.6365
UNI IM Equity,1999-04-23,553.2312
