name,date,CUR_MKT_CAP
ALV GR Equity,1999-01-04,78444.5022
ALV GR Equity,1999-01-05,77544.4329
ALV GR Equity,1999-01-06,80198.4834
ALV GR Equity,1999-01-07,79621.5159
ALV GR Equity,1999-01-08,80313.8769
ALV GR Equity,1999-01-11,78236.7939
ALV GR Equity,1999-01-12,77313.6459
ALV GR Equity,1999-01-13,73032.547
ALV GR Equity,1999-01-14,73044.0863
ALV GR Equity,1999-01-15,74682.674
ALV GR Equity,1999-01-18,76090.4747
ALV GR Equity,1999-01-19,74774.9888
ALV GR Equity,1999-01-20,76413.5765
ALV GR Equity,1999-01-21,76390.4978
ALV GR Equity,1999-01-22,74313.4148
ALV GR Equity,1999-01-25,73621.0538
ALV GR Equity,1999-01-26,73390.2668
ALV GR Equity,1999-01-27,73967.2343
ALV GR Equity,1999-01-28,73897.9982
ALV GR Equity,1999-01-29,74428.8083
ALV GR Equity,1999-02-01,77313.6459
ALV GR Equity,1999-02-02,75236.5628
ALV GR Equity,1999-02-03,72305.5679
ALV GR Equity,1999-02-04,70851.6098
ALV GR Equity,1999-02-05,70274.6423
ALV GR Equity,1999-02-08,69374.573
ALV GR Equity,1999-02-09,66928.2307
ALV GR Equity,1999-02-10,66051.2401
ALV GR Equity,1999-02-11,66628.2076
ALV GR Equity,1999-02-12,67043.6242
ALV GR Equity,1999-02-15,66628.2076
ALV GR Equity,1999-02-16,66120.4762
ALV GR Equity,1999-02-17,64389.5737
ALV GR Equity,1999-02-18,64008.7752
ALV GR Equity,1999-02-19,62589.4351
ALV GR Equity,1999-02-22,62843.3008
ALV GR Equity,1999-02-23,66408.96
ALV GR Equity,1999-02-24,66028.1614
ALV GR Equity,1999-02-25,63420.2683
ALV GR Equity,1999-02-26,63858.7636
ALV GR Equity,1999-03-01,66371.6944
ALV GR Equity,1999-03-02,65820.6379
ALV GR Equity,1999-03-03,65881.8664
ALV GR Equity,1999-03-04,66077.7976
ALV GR Equity,1999-03-05,68980.0285
ALV GR Equity,1999-03-08,67841.1784
ALV GR Equity,1999-03-09,66983.9794
ALV GR Equity,1999-03-10,65881.8664
ALV GR Equity,1999-03-11,65147.1244
ALV GR Equity,1999-03-12,74331.3994
ALV GR Equity,1999-03-15,74331.3994
ALV GR Equity,1999-03-16,75849.8663
ALV GR Equity,1999-03-17,74515.0849
ALV GR Equity,1999-03-18,73719.1144
ALV GR Equity,1999-03-19,75678.4265
ALV GR Equity,1999-03-22,75433.5125
ALV GR Equity,1999-03-23,72494.5444
ALV GR Equity,1999-03-24,69611.9066
ALV GR Equity,1999-03-25,70718.9179
ALV GR Equity,1999-03-26,68575.9204
ALV GR Equity,1999-03-29,69800.4904
ALV GR Equity,1999-03-30,68698.3774
ALV GR Equity,1999-03-31,69310.6624
ALV GR Equity,1999-04-01,68820.8344
ALV GR Equity,1999-04-06,71147.5174
ALV GR Equity,1999-04-07,72249.6304
