name,date,CUR_MKT_CAP
BALN SW Equity,1999-01-04,5495.1033
BALN SW Equity,1999-01-05,5522.4194
BALN SW Equity,1999-01-06,5534.4143
BALN SW Equity,1999-01-07,5207.4112
BALN SW Equity,1999-01-08,5248.2113
BALN SW Equity,1999-01-11,5063.1237
BALN SW Equity,1999-01-12,5028.3465
BALN SW Equity,1999-01-13,4967.9193
BALN SW Equity,1999-01-14,4946.7158
BALN SW Equity,1999-01-15,5370.3276
BALN SW Equity,1999-01-18,5210.5507
BALN SW Equity,1999-01-19,5164.7799
BALN SW Equity,1999-01-20,5104.5638
BALN SW Equity,1999-01-21,4943.4377
BALN SW Equity,1999-01-22,4874.0263
BALN SW Equity,1999-01-25,5084.7363
BALN SW Equity,1999-01-26,5109.5159
BALN SW Equity,1999-01-27,5039.3644
BALN SW Equity,1999-01-28,4957.0646
BALN SW Equity,1999-01-29,5068.7268
BALN SW Equity,1999-02-01,5111.81
BALN SW Equity,1999-02-02,5070.9248
BALN SW Equity,1999-02-03,4970.8578
BALN SW Equity,1999-02-04,4988.7818
BALN SW Equity,1999-02-05,4963.3799
BALN SW Equity,1999-02-08,4894.7249
BALN SW Equity,1999-02-09,4754.2713
BALN SW Equity,1999-02-10,4681.4452
BALN SW Equity,1999-02-11,4726.8581
BALN SW Equity,1999-02-12,4793.6499
BALN SW Equity,1999-02-15,4833.3362
BALN SW Equity,1999-02-16,4865.593
BALN SW Equity,1999-02-17,4796.8904
BALN SW Equity,1999-02-18,4715.2639
BALN SW Equity,1999-02-19,4706.3969
BALN SW Equity,1999-02-22,4829.5298
BALN SW Equity,1999-02-23,4891.7881
BALN SW Equity,1999-02-24,4945.1486
BALN SW Equity,1999-02-25,4878.2029
BALN SW Equity,1999-02-26,4825.9223
BALN SW Equity,1999-03-01,4713.6705
BALN SW Equity,1999-03-02,4693.2244
BALN SW Equity,1999-03-03,4663.5422
BALN SW Equity,1999-03-04,4738.6194
BALN SW Equity,1999-03-05,4700.6108
BALN SW Equity,1999-03-08,4692.3367
BALN SW Equity,1999-03-09,4758.9832
BALN SW Equity,1999-03-10,4874.5243
BALN SW Equity,1999-03-11,4915.2329
BALN SW Equity,1999-03-12,4905.7502
BALN SW Equity,1999-03-15,4877.1261
BALN SW Equity,1999-03-16,4808.5954
BALN SW Equity,1999-03-17,4946.2306
BALN SW Equity,1999-03-18,4929.4071
BALN SW Equity,1999-03-19,4966.078
BALN SW Equity,1999-03-22,4892.8786
BALN SW Equity,1999-03-23,4843.1424
BALN SW Equity,1999-03-24,4826.9179
BALN SW Equity,1999-03-25,4840.3379
BALN SW Equity,1999-03-26,4818.5939
BALN SW Equity,1999-03-29,4864.2925
BALN SW Equity,1999-03-30,4832.1417
BALN SW Equity,1999-03-31,4875.5039
BALN SW Equity,1999-04-01,4832.6803
BALN SW Equity,1999-04-06,4831.5065
BALN SW Equity,1999-04-07,4838.8915
BALN SW Equity,1999-04-08,4819.4845
BALN SW Equity,1999-04-09,4935.0875
BALN SW Equity,1999-04-12,4951.4856
BALN SW Equity,1999-04-13,5073.5882
BALN SW Equity,1999-04-14,5080.4097
BALN SW Equity,1999-04-15,5096.5859
BALN SW Equity,1999-04-16,4841.104
BALN SW Equity,1999-04-19,4900.2141
BALN SW Equity,1999-04-20,4821.1199
BALN SW Equity,1999-04-21,4809.0029
BALN SW Equity,1999-04-22,4720.4627
BALN SW Equity,1999-04-23,4687.0528
BALN SW Equity,1999-04-26,4697.932
BALN SW Equity,1999-04-27,4836.9677
BALN SW Equity,1999-04-28,4549.7669
BALN SW Equity,1999-04-29,4527.3916
BALN SW Equity,1999-04-30,4538.8752
BALN SW Equity,1999-05-03,4599.8871
BALN SW Equity,1999-05-04,4628.4279
BALN SW Equity,1999-05-05,4533.4735
BALN SW Equity,1999-05-06,4483.8905
BALN SW Equity,1999-05-07,4434.7335
BALN SW Equity,1999-05-10,4520.5574
BALN SW Equity,1999-05-11,4568.9821
BALN SW Equity,1999-05-12,4496.1655
BALN SW Equity,1999-05-14,4382.6468
BALN SW Equity,1999-05-17,4313.4177
BALN SW Equity,1999-05-18,4349.4358
BALN SW Equity,1999-05-19,4318.83
BALN SW Equity,1999-05-20,4409.4303
BALN SW Equity,1999-05-21,4385.4924
BALN SW Equity,1999-05-25,4335.6134
BALN SW Equity,1999-05-26,4274.807
BALN SW Equity,1999-05-27,4045.9035
BALN SW Equity,1999-05-28,4030.2006
BALN SW Equity,1999-05-31,4121.3066
BALN SW Equity,1999-06-01,4164.816
BALN SW Equity,1999-06-02,4272.7234
BALN SW Equity,1999-06-03,4345.2173
BALN SW Equity,1999-06-04,4334.8929
BALN SW Equity,1999-06-07,4358.4237
BALN SW Equity,1999-06-08,4347.92
BALN SW Equity,1999-06-09,4339.5495
BALN SW Equity,1999-06-10,4366.9868
BALN SW Equity,1999-06-11,4473.2858
BALN SW Equity,1999-06-14,4522.8039
BALN SW Equity,1999-06-15,4556.0121
BALN SW Equity,1999-06-16,4551.5391
BALN SW Equity,1999-06-17,4572.5691
BALN SW Equity,1999-06-18,4558.8132
BALN SW Equity,1999-06-21,4592.1101
BALN SW Equity,1999-06-22,4591.9458
BALN SW Equity,1999-06-23,4545.8012
BALN SW Equity,1999-06-24,4548.6694
BALN SW Equity,1999-06-25,4509.2012
BALN SW Equity,1999-06-28,4545.6104
BALN SW Equity,1999-06-29,4567.0129
BALN SW Equity,1999-06-30,4637.5508
BALN SW Equity,1999-07-01,4709.3945
BALN SW Equity,1999-07-02,4691.8486
BALN SW Equity,1999-07-05,4719.9238
BALN SW Equity,1999-07-06,4740.9429
BALN SW Equity,1999-07-07,4746.3671
BALN SW Equity,1999-07-08,4789.2556
BALN SW Equity,1999-07-09,4762.2098
BALN SW Equity,1999-07-12,4773.2791
BALN SW Equity,1999-07-13,4745.0037
BALN SW Equity,1999-07-14,4753.378
BALN SW Equity,1999-07-15,4726.5955
BALN SW Equity,1999-07-16,4698.5713
BALN SW Equity,1999-07-19,4694.1367
BALN SW Equity,1999-07-20,4564.1276
BALN SW Equity,1999-07-21,4508.2877
BALN SW Equity,1999-07-22,4449.9983
BALN SW Equity,1999-07-23,4335.8606
BALN SW Equity,1999-07-26,4272.1624
BALN SW Equity,1999-07-27,4323.367
BALN SW Equity,1999-07-28,4382.1114
BALN SW Equity,1999-07-29,4223.2747
BALN SW Equity,1999-07-30,4397.4865
BALN SW Equity,1999-08-02,4375.0615
BALN SW Equity,1999-08-03,4317.3601
BALN SW Equity,1999-08-04,4309.3862
BALN SW Equity,1999-08-05,4144.554
BALN SW Equity,1999-08-06,4137.1895
BALN SW Equity,1999-08-09,4172.5194
BALN SW Equity,1999-08-10,4131.7915
BALN SW Equity,1999-08-11,4337.6567
BALN SW Equity,1999-08-12,4460.2058
BALN SW Equity,1999-08-13,4463.3385
BALN SW Equity,1999-08-16,4463.4308
BALN SW Equity,1999-08-17,4473.7411
