name,date,CUR_MKT_CAP
CSN LN Equity,2004-05-20,143.019
CSN LN Equity,2004-05-21,138.4295
CSN LN Equity,2004-05-24,143.7573
CSN LN Equity,2004-05-25,141.6956
CSN LN Equity,2004-05-26,135.3576
CSN LN Equity,2004-05-27,135.4595
CSN LN Equity,2004-05-28,133.2392
CSN LN Equity,2004-06-01,132.9472
CSN LN Equity,2004-06-02,133.7349
CSN LN Equity,2004-06-03,134.9821
CSN LN Equity,2004-06-04,138.097
CSN LN Equity,2004-06-07,136.4085
CSN LN Equity,2004-06-08,137.6637
CSN LN Equity,2004-06-09,139.3153
CSN LN Equity,2004-06-10,140.0298
CSN LN Equity,2004-06-11,138.8115
CSN LN Equity,2004-06-14,135.969
CSN LN Equity,2004-06-15,134.0367
CSN LN Equity,2004-06-16,132.9864
CSN LN Equity,2004-06-17,129.2628
CSN LN Equity,2004-06-18,126.2035
CSN LN Equity,2004-06-21,134.355
CSN LN Equity,2004-06-22,134.584
CSN LN Equity,2004-06-23,135.6852
CSN LN Equity,2004-06-24,135.4869
CSN LN Equity,2004-06-25,136.0209
CSN LN Equity,2004-06-28,135.5167
CSN LN Equity,2004-06-29,133.6439
CSN LN Equity,2004-06-30,130.1279
CSN LN Equity,2004-07-01,127.2741
CSN LN Equity,2004-07-02,127.6056
CSN LN Equity,2004-07-05,124.8204
CSN LN Equity,2004-07-06,126.8323
CSN LN Equity,2004-07-07,126.9807
CSN LN Equity,2004-07-08,126.2885
CSN LN Equity,2004-07-09,126.6124
CSN LN Equity,2004-07-12,126.0226
CSN LN Equity,2004-07-13,127.9456
CSN LN Equity,2004-07-14,125.6373
CSN LN Equity,2004-07-15,127.6425
CSN LN Equity,2004-07-16,131.8228
CSN LN Equity,2004-07-19,131.447
CSN LN Equity,2004-07-20,130.7546
CSN LN Equity,2004-07-21,130.9132
CSN LN Equity,2004-07-22,131.9553
CSN LN Equity,2004-07-23,134.5697
CSN LN Equity,2004-07-26,133.7973
CSN LN Equity,2004-07-27,131.9987
CSN LN Equity,2004-07-28,130.3421
CSN LN Equity,2004-07-29,129.6304
CSN LN Equity,2004-07-30,128.4661
CSN LN Equity,2004-08-02,127.9577
CSN LN Equity,2004-08-03,128.2958
CSN LN Equity,2004-08-04,127.6945
CSN LN Equity,2004-08-05,127.2749
CSN LN Equity,2004-08-06,124.621
CSN LN Equity,2004-08-09,124.5568
CSN LN Equity,2004-08-10,123.8851
CSN LN Equity,2004-08-11,123.2435
CSN LN Equity,2004-08-12,118.3913
CSN LN Equity,2004-08-13,119.7145
CSN LN Equity,2004-08-16,120.6912
CSN LN Equity,2004-08-17,120.3217
CSN LN Equity,2004-08-18,120.1849
CSN LN Equity,2004-08-19,123.1268
CSN LN Equity,2004-08-20,124.4073
CSN LN Equity,2004-08-23,125.8607
CSN LN Equity,2004-08-24,130.8097
CSN LN Equity,2004-08-25,125.4578
CSN LN Equity,2004-08-26,126.4271
CSN LN Equity,2004-08-27,127.9204
CSN LN Equity,2004-08-31,129.5943
CSN LN Equity,2004-09-01,128.68
CSN LN Equity,2004-09-02,129.5726
CSN LN Equity,2004-09-03,129.1458
CSN LN Equity,2004-09-06,129.7922
CSN LN Equity,2004-09-07,128.7584
CSN LN Equity,2004-09-08,129.7563
CSN LN Equity,2004-09-09,128.648
CSN LN Equity,2004-09-10,128.727
CSN LN Equity,2004-09-13,128.8753
CSN LN Equity,2004-09-14,128.3894
CSN LN Equity,2004-09-15,128.942
CSN LN Equity,2004-09-16,129.843
CSN LN Equity,2004-09-17,129.1349
CSN LN Equity,2004-09-20,127.8915
CSN LN Equity,2004-09-21,129.2382
CSN LN Equity,2004-09-22,130.8917
CSN LN Equity,2004-09-23,130.373
CSN LN Equity,2004-09-24,130.8599
CSN LN Equity,2004-09-27,131.0674
CSN LN Equity,2004-09-28,131.1651
CSN LN Equity,2004-09-29,130.4915
CSN LN Equity,2004-09-30,130.3519
CSN LN Equity,2004-10-01,129.369
CSN LN Equity,2004-10-04,128.9618
CSN LN Equity,2004-10-05,128.2523
CSN LN Equity,2004-10-06,129.0317
CSN LN Equity,2004-10-07,129.3065
CSN LN Equity,2004-10-08,128.6822
CSN LN Equity,2004-10-11,128.5782
CSN LN Equity,2004-10-12,126.693
CSN LN Equity,2004-10-13,130.3696
CSN LN Equity,2004-10-14,129.0362
CSN LN Equity,2004-10-15,129.959
CSN LN Equity,2004-10-18,127.7247
CSN LN Equity,2004-10-19,128.5984
CSN LN Equity,2004-10-20,133.8886
CSN LN Equity,2004-10-21,132.2687
CSN LN Equity,2004-10-22,133.0418
CSN LN Equity,2004-10-25,130.9886
CSN LN Equity,2004-10-26,130.0022
CSN LN Equity,2004-10-27,129.9795
CSN LN Equity,2004-10-28,129.8269
CSN LN Equity,2004-10-29,127.9808
CSN LN Equity,2004-11-01,127.9237
CSN LN Equity,2004-11-02,128.1982
CSN LN Equity,2004-11-03,126.6155
CSN LN Equity,2004-11-04,126.1285
CSN LN Equity,2004-11-05,126.3488
CSN LN Equity,2004-11-08,124.9443
CSN LN Equity,2004-11-09,125.0049
CSN LN Equity,2004-11-10,123.7387
CSN LN Equity,2004-11-11,123.6858
CSN LN Equity,2004-11-12,124.6623
CSN LN Equity,2004-11-15,124.1007
CSN LN Equity,2004-11-16,124.955
CSN LN Equity,2004-11-17,124.4476
CSN LN Equity,2004-11-18,123.1798
CSN LN Equity,2004-11-19,121.9103
CSN LN Equity,2004-11-22,121.8616
CSN LN Equity,2004-11-23,121.7209
CSN LN Equity,2004-11-24,120.4047
CSN LN Equity,2004-11-25,120.7126
CSN LN Equity,2004-11-26,121.4596
CSN LN Equity,2004-11-29,120.7783
CSN LN Equity,2004-11-30,122.1392
CSN LN Equity,2004-12-01,123.5034
CSN LN Equity,2004-12-02,123.2578
CSN LN Equity,2004-12-03,124.9325
CSN LN Equity,2004-12-06,124.3024
CSN LN Equity,2004-12-07,122.7123
CSN LN Equity,2004-12-08,124.8463
CSN LN Equity,2004-12-09,123.9592
CSN LN Equity,2004-12-10,131.6602
CSN LN Equity,2004-12-13,132.0603
CSN LN Equity,2004-12-14,132.3959
CSN LN Equity,2004-12-15,131.0718
CSN LN Equity,2004-12-16,131.5218
CSN LN Equity,2004-12-17,131.2577
CSN LN Equity,2004-12-20,131.3261
CSN LN Equity,2004-12-21,128.1638
CSN LN Equity,2004-12-22,126.0116
CSN LN Equity,2004-12-23,129.1094
CSN LN Equity,2004-12-24,128.1257
CSN LN Equity,2004-12-29,130.1399
CSN LN Equity,2004-12-30,129.2641
CSN LN Equity,2004-12-31,129.9928
CSN LN Equity,2005-01-04,129.915
CSN LN Equity,2005-01-05,129.9481
CSN LN Equity,2005-01-06,130.1907
CSN LN Equity,2005-01-07,131.0921
CSN LN Equity,2005-01-10,131.9331
CSN LN Equity,2005-01-11,130.0077
CSN LN Equity,2005-01-12,131.1577
CSN LN Equity,2005-01-13,131.0611
CSN LN Equity,2005-01-14,133.0363
CSN LN Equity,2005-01-17,131.8283
CSN LN Equity,2005-01-18,132.1159
CSN LN Equity,2005-01-19,133.5297
CSN LN Equity,2005-01-20,133.5039
CSN LN Equity,2005-01-21,130.8492
CSN LN Equity,2005-01-24,130.838
CSN LN Equity,2005-01-25,135.9193
CSN LN Equity,2005-01-26,136.6127
CSN LN Equity,2005-01-27,141.2176
CSN LN Equity,2005-01-28,139.2782
CSN LN Equity,2005-01-31,143.2365
CSN LN Equity,2005-02-01,142.4036
CSN LN Equity,2005-02-02,143.2521
CSN LN Equity,2005-02-03,152.3114
CSN LN Equity,2005-02-04,150.9567
CSN LN Equity,2005-02-07,146.9737
CSN LN Equity,2005-02-08,144.6629
CSN LN Equity,2005-02-09,145.7083
CSN LN Equity,2005-02-10,148.9911
CSN LN Equity,2005-02-11,152.717
CSN LN Equity,2005-02-14,153.324
CSN LN Equity,2005-02-15,149.3721
CSN LN Equity,2005-02-16,149.5658
CSN LN Equity,2005-02-17,148.6635
CSN LN Equity,2005-02-18,148.7101
CSN LN Equity,2005-02-21,150.9261
CSN LN Equity,2005-02-22,149.2751
CSN LN Equity,2005-02-23,150.7612
CSN LN Equity,2005-02-24,151.1079
CSN LN Equity,2005-02-25,150.7302
CSN LN Equity,2005-02-28,150.8502
CSN LN Equity,2005-03-01,149.5496
CSN LN Equity,2005-03-02,150.8225
CSN LN Equity,2005-03-03,150.9207
CSN LN Equity,2005-03-04,150.6813
CSN LN Equity,2005-03-07,149.8064
CSN LN Equity,2005-03-08,149.1157
CSN LN Equity,2005-03-09,147.56
CSN LN Equity,2005-03-10,147.7526
CSN LN Equity,2005-03-11,145.6752
CSN LN Equity,2005-03-14,145.5438
