name,date,CUR_MKT_CAP
ONDO LN Equity,2021-07-28,3.2482
ONDO LN Equity,2021-07-29,3.2474
ONDO LN Equity,2021-07-30,3.2392
ONDO LN Equity,2021-08-02,3.3647
ONDO LN Equity,2021-08-03,3.3706
ONDO LN Equity,2021-08-04,3.5043
ONDO LN Equity,2021-08-05,3.5123
ONDO LN Equity,2021-08-06,3.7814
ONDO LN Equity,2021-08-09,3.9113
ONDO LN Equity,2021-08-10,4.1768
ONDO LN Equity,2021-08-11,4.1793
ONDO LN Equity,2021-08-12,4.1642
ONDO LN Equity,2021-08-13,4.1573
ONDO LN Equity,2021-08-16,4.0298
ONDO LN Equity,2021-08-17,4.0177
ONDO LN Equity,2021-08-18,4.0276
ONDO LN Equity,2021-08-19,4.0035
ONDO LN Equity,2021-08-20,3.9908
ONDO LN Equity,2021-08-23,4.006
ONDO LN Equity,2021-08-24,4.0029
ONDO LN Equity,2021-08-25,4.0035
ONDO LN Equity,2021-08-26,3.8668
ONDO LN Equity,2021-08-27,3.8721
ONDO LN Equity,2021-08-31,3.8628
ONDO LN Equity,2021-09-01,3.8584
ONDO LN Equity,2021-09-02,3.8663
ONDO LN Equity,2021-09-03,3.8699
ONDO LN Equity,2021-09-06,3.9932
ONDO LN Equity,2021-09-07,3.9898
ONDO LN Equity,2021-09-08,3.9931
ONDO LN Equity,2021-09-09,3.7546
ONDO LN Equity,2021-09-10,3.8463
ONDO LN Equity,2021-09-13,3.8453
ONDO LN Equity,2021-09-14,3.844
ONDO LN Equity,2021-09-15,3.5786
ONDO LN Equity,2021-09-16,3.5806
ONDO LN Equity,2021-09-17,3.5816
ONDO LN Equity,2021-09-20,3.556
ONDO LN Equity,2021-09-21,3.5589
ONDO LN Equity,2021-09-22,3.5544
ONDO LN Equity,2021-09-23,3.5756
ONDO LN Equity,2021-09-24,3.5672
ONDO LN Equity,2021-09-27,3.5782
ONDO LN Equity,2021-09-28,3.4728
ONDO LN Equity,2021-09-29,3.4699
ONDO LN Equity,2021-09-30,3.4883
ONDO LN Equity,2021-10-01,3.5063
ONDO LN Equity,2021-10-04,3.5118
ONDO LN Equity,2021-10-05,3.5248
ONDO LN Equity,2021-10-06,3.5209
ONDO LN Equity,2021-10-07,3.5346
ONDO LN Equity,2021-10-08,3.5308
ONDO LN Equity,2021-10-11,3.5293
