name,date,CUR_MKT_CAP
PHNX LN Equity,2009-11-17,1163.4118
PHNX LN Equity,2009-11-18,1150.1947
PHNX LN Equity,2009-11-19,1141.2311
PHNX LN Equity,2009-11-20,1144.0715
PHNX LN Equity,2009-11-23,1121.8611
PHNX LN Equity,2009-11-24,1118.6006
PHNX LN Equity,2009-11-25,1094.4402
PHNX LN Equity,2009-11-26,1092.1063
PHNX LN Equity,2009-11-27,1071.3456
PHNX LN Equity,2009-11-30,1067.7358
PHNX LN Equity,2009-12-01,1078.9439
PHNX LN Equity,2009-12-02,1084.3534
PHNX LN Equity,2009-12-03,1076.3465
PHNX LN Equity,2009-12-04,1031.9131
PHNX LN Equity,2009-12-07,1015.9604
PHNX LN Equity,2009-12-08,1030.536
PHNX LN Equity,2009-12-09,1030.6925
PHNX LN Equity,2009-12-10,1024.3582
PHNX LN Equity,2009-12-11,1030.3752
PHNX LN Equity,2009-12-14,1017.3636
PHNX LN Equity,2009-12-15,1026.5782
PHNX LN Equity,2009-12-16,994.2617
PHNX LN Equity,2009-12-17,998.0276
PHNX LN Equity,2009-12-18,995.5427
PHNX LN Equity,2009-12-21,965.2394
PHNX LN Equity,2009-12-22,962.203
PHNX LN Equity,2009-12-23,956.582
PHNX LN Equity,2009-12-24,955.5953
PHNX LN Equity,2009-12-29,953.5409
PHNX LN Equity,2009-12-30,962.6428
PHNX LN Equity,2009-12-31,974.1453
PHNX LN Equity,2010-01-04,979.5299
PHNX LN Equity,2010-01-05,973.7406
PHNX LN Equity,2010-01-06,972.308
PHNX LN Equity,2010-01-07,985.4352
PHNX LN Equity,2010-01-08,984.5249
PHNX LN Equity,2010-01-11,983.4202
PHNX LN Equity,2010-01-12,979.5413
PHNX LN Equity,2010-01-13,993.4718
PHNX LN Equity,2010-01-14,993.3703
PHNX LN Equity,2010-01-15,992.8983
PHNX LN Equity,2010-01-18,1000.6151
PHNX LN Equity,2010-01-19,1006.9265
PHNX LN Equity,2010-01-20,983.4315
PHNX LN Equity,2010-01-21,980.4951
PHNX LN Equity,2010-01-22,964.5662
PHNX LN Equity,2010-01-25,970.6998
PHNX LN Equity,2010-01-26,969.4516
PHNX LN Equity,2010-01-27,975.351
PHNX LN Equity,2010-01-28,932.2048
PHNX LN Equity,2010-01-29,919.378
PHNX LN Equity,2010-02-01,914.1153
PHNX LN Equity,2010-02-02,912.6049
PHNX LN Equity,2010-02-03,912.2977
PHNX LN Equity,2010-02-04,911.2395
PHNX LN Equity,2010-02-05,910.532
PHNX LN Equity,2010-02-08,870.2386
PHNX LN Equity,2010-02-09,867.533
PHNX LN Equity,2010-02-10,847.01
PHNX LN Equity,2010-02-11,840.3211
PHNX LN Equity,2010-02-12,834.571
PHNX LN Equity,2010-02-15,842.7715
PHNX LN Equity,2010-02-16,839.8799
PHNX LN Equity,2010-02-17,844.3122
PHNX LN Equity,2010-02-18,855.5667
PHNX LN Equity,2010-02-19,848.6843
PHNX LN Equity,2010-02-22,848.4927
PHNX LN Equity,2010-02-23,842.9927
PHNX LN Equity,2010-02-24,848.2451
PHNX LN Equity,2010-02-25,843.5369
PHNX LN Equity,2010-02-26,838.5896
PHNX LN Equity,2010-03-01,826.4531
PHNX LN Equity,2010-03-02,832.0529
PHNX LN Equity,2010-03-03,846.9911
PHNX LN Equity,2010-03-04,846.9182
PHNX LN Equity,2010-03-05,849.5717
PHNX LN Equity,2010-03-08,846.6345
PHNX LN Equity,2010-03-09,886.5576
PHNX LN Equity,2010-03-10,913.5726
PHNX LN Equity,2010-03-11,923.7742
PHNX LN Equity,2010-03-12,940.2289
PHNX LN Equity,2010-03-15,1003.2656
PHNX LN Equity,2010-03-16,1015.0023
PHNX LN Equity,2010-03-17,1016.0685
PHNX LN Equity,2010-03-18,992.2105
PHNX LN Equity,2010-03-19,993.5461
PHNX LN Equity,2010-03-22,992.2512
PHNX LN Equity,2010-03-23,999.3143
PHNX LN Equity,2010-03-24,1035.4287
PHNX LN Equity,2010-03-25,1033.5374
PHNX LN Equity,2010-03-26,1024.1645
PHNX LN Equity,2010-03-29,1032.9494
PHNX LN Equity,2010-03-30,1042.3149
PHNX LN Equity,2010-03-31,1034.0276
PHNX LN Equity,2010-04-01,1004.247
PHNX LN Equity,2010-04-06,1015.628
PHNX LN Equity,2010-04-07,1018.16
PHNX LN Equity,2010-04-08,1004.1329
PHNX LN Equity,2010-04-09,1002.9232
PHNX LN Equity,2010-04-12,1001.9702
PHNX LN Equity,2010-04-13,1031.1767
PHNX LN Equity,2010-04-14,1039.8515
PHNX LN Equity,2010-04-15,1036.8532
PHNX LN Equity,2010-04-16,1054.2459
PHNX LN Equity,2010-04-19,1050.6423
PHNX LN Equity,2010-04-20,1058.777
PHNX LN Equity,2010-04-21,1058.9403
PHNX LN Equity,2010-04-22,1061.381
PHNX LN Equity,2010-04-23,1056.7336
PHNX LN Equity,2010-04-26,1062.7586
PHNX LN Equity,2010-04-27,1059.4207
PHNX LN Equity,2010-04-28,1059.3582
PHNX LN Equity,2010-04-29,1062.2253
PHNX LN Equity,2010-04-30,1060.6783
PHNX LN Equity,2010-05-04,1056.5602
PHNX LN Equity,2010-05-05,1073.6913
PHNX LN Equity,2010-05-06,1039.4624
PHNX LN Equity,2010-05-07,1026.1775
PHNX LN Equity,2010-05-10,1034.1851
PHNX LN Equity,2010-05-11,1041.6344
PHNX LN Equity,2010-05-12,1010.1955
PHNX LN Equity,2010-05-13,1002.705
PHNX LN Equity,2010-05-14,1019.9988
PHNX LN Equity,2010-05-17,1017.4298
PHNX LN Equity,2010-05-18,1039.8331
PHNX LN Equity,2010-05-19,1006.7043
PHNX LN Equity,2010-05-20,962.4125
PHNX LN Equity,2010-05-21,953.6202
PHNX LN Equity,2010-05-24,961.973
PHNX LN Equity,2010-05-25,954.7183
PHNX LN Equity,2010-05-26,963.565
PHNX LN Equity,2010-05-27,962.2851
PHNX LN Equity,2010-05-28,960.5132
PHNX LN Equity,2010-06-01,973.2929
PHNX LN Equity,2010-06-02,974.1503
PHNX LN Equity,2010-06-03,976.6044
PHNX LN Equity,2010-06-04,993.499
PHNX LN Equity,2010-06-07,978.2572
PHNX LN Equity,2010-06-08,972.7795
PHNX LN Equity,2010-06-09,983.8578
PHNX LN Equity,2010-06-10,994.9349
PHNX LN Equity,2010-06-11,998.1975
PHNX LN Equity,2010-06-14,997.935
PHNX LN Equity,2010-06-15,994.1052
PHNX LN Equity,2010-06-16,996.2839
PHNX LN Equity,2010-06-17,991.5038
PHNX LN Equity,2010-06-18,990.8892
PHNX LN Equity,2010-06-21,993.5333
PHNX LN Equity,2010-06-22,996.5574
PHNX LN Equity,2010-06-23,1008.9043
PHNX LN Equity,2010-06-24,1008.4113
PHNX LN Equity,2010-06-25,1045.7975
PHNX LN Equity,2010-06-28,1058.4804
PHNX LN Equity,2010-06-29,1032.2109
PHNX LN Equity,2010-06-30,1019.6346
PHNX LN Equity,2010-07-01,1035.3208
